architecture_ids,architecture_names,architecture_types,backend,benchmark_name,completed_at,duration_ms,experiment_group,game,game_parameters,model,outcome_label,prompt_family,prompt_family_id,prompt_version,record_type,run_id,seed,started_at,trial,trial_id,variant_name
"[""parallel_qmix"", ""high_value_targeting_bot""]","[""Parallel Team (Q4+Q8+F16)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2780838854,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2780838854,discrete_blotto_v1
"[""parallel_qmix"", ""nash_approx_bot""]","[""Parallel Team (Q4+Q8+F16)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3758831466,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3758831466,discrete_blotto_v1
"[""parallel_f16f16q4"", ""uniform_bot""]","[""Parallel Team (F16+F16+Q4)"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3207146256,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3207146256,discrete_blotto_v1
"[""parallel_f16f16q4"", ""random_bot""]","[""Parallel Team (F16+F16+Q4)"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2043607701,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2043607701,discrete_blotto_v1
"[""parallel_f16f16q4"", ""high_value_targeting_bot""]","[""Parallel Team (F16+F16+Q4)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3487732648,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3487732648,discrete_blotto_v1
"[""parallel_f16f16q4"", ""nash_approx_bot""]","[""Parallel Team (F16+F16+Q4)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3356752043,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3356752043,discrete_blotto_v1
"[""parallel_q4q4f16"", ""uniform_bot""]","[""Parallel Team (Q4+Q4+F16)"", ""Uniform Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2342926441,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2342926441,discrete_blotto_v1
"[""parallel_q4q4f16"", ""random_bot""]","[""Parallel Team (Q4+Q4+F16)"", ""Random Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1245268095,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::1245268095,discrete_blotto_v1
"[""parallel_q4q4f16"", ""high_value_targeting_bot""]","[""Parallel Team (Q4+Q4+F16)"", ""High-Value Targeting Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2659004045,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2659004045,discrete_blotto_v1
"[""parallel_q4q4f16"", ""nash_approx_bot""]","[""Parallel Team (Q4+Q4+F16)"", ""Nash-Approx Bot""]","[""parallel"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,624193882,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::624193882,discrete_blotto_v1
"[""hierarchical_qmix"", ""uniform_bot""]","[""Hierarchical Team (Q4->Q8->F16)"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2792402165,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2792402165,discrete_blotto_v1
"[""hierarchical_qmix"", ""random_bot""]","[""Hierarchical Team (Q4->Q8->F16)"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3734026440,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3734026440,discrete_blotto_v1
"[""hierarchical_qmix"", ""high_value_targeting_bot""]","[""Hierarchical Team (Q4->Q8->F16)"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,522613447,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::522613447,discrete_blotto_v1
"[""hierarchical_qmix"", ""nash_approx_bot""]","[""Hierarchical Team (Q4->Q8->F16)"", ""Nash-Approx Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2233139087,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2233139087,discrete_blotto_v1
"[""hierarchical_f16f16q4"", ""uniform_bot""]","[""Hierarchical Team (Q4->F16->F16)"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1092093775,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::1092093775,discrete_blotto_v1
"[""hierarchical_f16f16q4"", ""random_bot""]","[""Hierarchical Team (Q4->F16->F16)"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1565096891,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::1565096891,discrete_blotto_v1
"[""hierarchical_f16f16q4"", ""high_value_targeting_bot""]","[""Hierarchical Team (Q4->F16->F16)"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,370935012,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::370935012,discrete_blotto_v1
"[""hierarchical_f16f16q4"", ""nash_approx_bot""]","[""Hierarchical Team (Q4->F16->F16)"", ""Nash-Approx Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2861794442,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2861794442,discrete_blotto_v1
"[""hierarchical_q4q4f16"", ""uniform_bot""]","[""Hierarchical Team (Q4->Q4->F16)"", ""Uniform Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3580589123,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3580589123,discrete_blotto_v1
"[""hierarchical_q4q4f16"", ""random_bot""]","[""Hierarchical Team (Q4->Q4->F16)"", ""Random Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3415209229,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::3415209229,discrete_blotto_v1
"[""hierarchical_q4q4f16"", ""high_value_targeting_bot""]","[""Hierarchical Team (Q4->Q4->F16)"", ""High-Value Targeting Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,704872091,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::704872091,discrete_blotto_v1
"[""hierarchical_q4q4f16"", ""nash_approx_bot""]","[""Hierarchical Team (Q4->Q4->F16)"", ""Nash-Approx Bot""]","[""hierarchical"", ""baseline_bot""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:40Z,0,blotto_vs_bots,blotto,"{""baseline_bots"": [""uniform"", ""random"", ""high_value_targeting"", ""nash_approx""], ""battlefields"": 3, ""discrete"": true, ""display_name"": ""Simultaneous Resource Game"", ""game_id"": ""blotto"", ""point_policy"": ""random_range"", ""point_range"": [10, 50], ""troop_budget"": 100, ""variant_name"": ""discrete_blotto_v1""}",qwen2_5_7b_quantization_subset,TIE,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2441456802,2026-04-11T01:57:40Z,2,run_20260410_215734_032b2a0_dirty::blotto_vs_bots::blotto::2::2441456802,discrete_blotto_v1
"[""parallel_qmix""]","[""Parallel Team (Q4+Q8+F16)""]","[""parallel""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:41Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1522594180,2026-04-11T01:57:40Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::1522594180,gravity_grid_standard_v1
"[""parallel_f16f16q4""]","[""Parallel Team (F16+F16+Q4)""]","[""parallel""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:42Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2610461353,2026-04-11T01:57:41Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::2610461353,gravity_grid_standard_v1
"[""parallel_q4q4f16""]","[""Parallel Team (Q4+Q4+F16)""]","[""parallel""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:43Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1107547417,2026-04-11T01:57:42Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::1107547417,gravity_grid_standard_v1
"[""hierarchical_qmix""]","[""Hierarchical Team (Q4->Q8->F16)""]","[""hierarchical""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:44Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2067242523,2026-04-11T01:57:43Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::2067242523,gravity_grid_standard_v1
"[""hierarchical_f16f16q4""]","[""Hierarchical Team (Q4->F16->F16)""]","[""hierarchical""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:46Z,2000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,2660896973,2026-04-11T01:57:44Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::2660896973,gravity_grid_standard_v1
"[""hierarchical_q4q4f16""]","[""Hierarchical Team (Q4->Q4->F16)""]","[""hierarchical""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:47Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1591798450,2026-04-11T01:57:46Z,1,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::1::1591798450,gravity_grid_standard_v1
"[""parallel_qmix""]","[""Parallel Team (Q4+Q8+F16)""]","[""parallel""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:50Z,3000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,1165793194,2026-04-11T01:57:47Z,2,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::2::1165793194,gravity_grid_standard_v1
"[""parallel_f16f16q4""]","[""Parallel Team (F16+F16+Q4)""]","[""parallel""]",ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:51Z,1000,connect4_oracle_accuracy,connect4,"{""columns"": 7, ""connect_length"": 4, ""display_name"": ""Gravity Grid Game"", ""game_id"": ""connect4"", ""oracle_depth"": 4, ""oracle_metric"": {""description"": ""Count a move as accurate if it matches any oracle-equivalent best move, and also record the oracle value gap."", ""type"": ""any_optimal_move_plus_value_gap""}, ""rows"": 6, ""variant_name"": ""gravity_grid_standard_v1""}",qwen2_5_7b_quantization_subset,oracle_win,structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,trial_metadata,run_20260410_215734_032b2a0_dirty,3592486291,2026-04-11T01:57:50Z,2,run_20260410_215734_032b2a0_dirty::connect4_oracle_accuracy::connect4::2::3592486291,gravity_grid_standard_v1
